year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050
50000000.0,40987439.37147519,33599403.724607095,27543070.461601023,22578398.61298282,18508614.88509266,15172414.609054374,12437568.478150012,10195681.678534893,8357897.692996188,6851376.499293473,5616407.577518822,4604043.301380932,3774158.9135799487,3093862.1929734163,2536189.781163944,2079038.4978002417,1704289.2875910057,1397089.07693182,1145262.0767458638,938827.1987014173,769602.4577413248,630880.6815362169,517163.67370201304,423944.2944198126,347527.8212882979,284885.51009909966
50000000.0,45376946.436660595,41181345.35831129,37373674.05027426,33918064.11041014,30781963.567466013,27935830.24032287,25352853.44957548,23008701.459957846,20881292.274512433,18950585.621376105,17198394.17369068,15608212.224322751,14165060.20150249,12855343.560713025,11666724.723586893,10588006.857469324,9609028.400847612,8720567.34107225,7914254.342662542,7182493.907862133,6518392.8267740235,5915695.243072749,5368723.7236104,4872325.776789963,4421825.3159071775,4012978.6102437964
50000000.0,38774762.91128125,30069644.776521444,23318866.94072131,18083670.739723664,14023800.909969183,10875391.107981307,8433814.235588629,6540382.948454756,5072035.963506397,3933339.8392490502,3050286.39432758,2365482.6350311777,1834420.566881735,1422584.4512083482,1103207.496337577,855532.1822487548,663461.1505933304,514510.97630204534,399000.822427273,309423.2458204749,239956.2599185602,186084.94174839897,144307.98995307513,111910.16193268086,86785.79992605583,67301.97632397413
50000000.0,40314960.21141335,32505920.336956833,26209497.70039574,21132697.13905168,17039276.88641434,13738755.394140989,11077547.541382693,8931817.76741766,7201717.558180756,5806739.136237881,4681969.14470974,3775067.995600763,3043834.320760494,2454241.190631875,1978852.7189907152,1595547.3726071562,1286488.5768416522,1037294.7157561798,836369.9038643944,674364.3879263331,543739.469344885,438416.7014402811,353495.0374916802,285022.76742818323,229813.63056428268,185298.54744478996
50000000.0,46082240.90028707,42471458.52784181,39143599.665331155,36076495.789643735,33249715.396331087,30644427.895194266,28243278.170356378,26030270.969203632,23990664.350051817,22110871.47874033,20378370.11997197,18781619.220475208,17309982.028308004,15953655.236162584,14703603.676659407,13551500.134603309,12489669.875261245,11511039.519136941,10609089.922671864,9777812.750987453,9011670.453378048,8305559.374931329,7654775.758544463,7054984.410858474,6502189.823379,5992709.556406922
50000000.0,40480245.657576,32773005.76995402,26533186.490097888,21481398.143948786,17391445.47870488,14080199.70636626,11399398.860428715,9229009.324376926,7471851.2925367495,6049247.516775288,4897500.510450905,3965040.4754231297,3210116.2497472046,2598925.8875828697,2104103.1675037662,1703492.2621887247,1379155.7049835888,1116571.2347556616,903981.5575418433,731867.9103842397,592523.8560250169,479710.22499733756,388375.75504686555,314430.91943487356,254564.81722122338,206096.92673782114
50000000.0,46991665.1427421,44135233.464795604,41416099.094039306,38821666.46611207,36340997.52781627,33964533.09068267,31683870.384999935,29491583.73793861,27381078.71689752,25346472.512577944,23382495.093316842,21484406.94729245,19647930.180344265,17869190.4488934,16144667.745527014,14471154.465485426,12845719.498526698,11265677.336190188,9728561.376633998,8232100.760696187,6774200.193066449,5352922.298518186,3966472.1403744887,2613183.590824236,1291507.2934718165,10000.0
50000000.0,40238862.67716121,32383321.39102874,26061360.44967965,20973590.086293194,16879068.22658843,13583890.169762533,10932005.823254293,8797829.622157123,7080293.160460831,5698058.883956542,4585668.179158114,3690441.4428834235,2969983.328765816,2390175.0263933153,1923558.493228416,1548036.1212101069,1245824.2580131753,1002611.0247613684,806878.5468796118,649357.5009007215,522588.1461425742,420567.05298686586,338462.7978335375,272387.16086702974,219210.99122300473,176416.01946293752
50000000.0,46012275.39181001,42342589.7346353,38965577.99344934,35857898.10871285,32998069.65499118,30366325.36727167,27944474.508724205,25715777.135496654,23664828.389457665,21777452.019112997,20040602.39270712,18442274.326220136,16971420.102986965,15617873.111374736,14372277.57269838,13226023.873650653,12171189.05626135,11200482.05404963,10307193.295839148,9485148.328895377,8728665.14082601,8032514.885251569,7391885.739780168,6802349.646471166,6259831.704896255,5760582.006241402
50000000.0,46131389.88649252,42562102.657191694,39268979.04135659,36230651.65202649,33427406.344026573,30841054.29901007,28454814.007562395,26253202.382609796,24221934.29762334,22347829.897773355,20618729.08262394,19023412.60548975,17551529.277509283,16193528.804099387,14940599.818001116,13784612.706845373,12718066.86427566,11734042.022367638,10826153.349566575,9988510.022796253,9215677.004935047,8502639.779652845,7844771.814791326,7237804.543174125,6677799.666067851,6161123.5995853115
