draw,budget_tCO2,overshoot_tCO2,responsibility_share,equality_share,capability_share
112,250747252.81916195,49252747.18138373,0.016497139117826413,0.007,0.016935532618812622
113,244742885.6865336,55257114.31401208,0.016497139117826413,0.007,0.016802088675466478
114,256427895.76367557,43572104.23687011,0.016497139117826413,0.007,0.01694264725369179
115,248227671.88953224,51772328.11101344,0.016497139117826413,0.007,0.016498497290254367
116,252894079.40594885,47105920.59459683,0.016497139117826413,0.007,0.016404960316299892
117,244320335.11654866,55679664.88399702,0.016497139117826413,0.007,0.015450515530668915
118,247107192.45781255,52892807.54273313,0.016497139117826413,0.007,0.014781955930470849
119,246277906.4151785,53722093.58536717,0.016497139117826413,0.007,0.015586878639790327
120,274635284.20961064,25364715.79093504,0.016497139117826413,0.007,0.01674256192600469
121,247864666.40632445,52135333.594221234,0.016497139117826413,0.007,0.01584256291797112
122,267673412.5509703,32326587.449575394,0.016497139117826413,0.007,0.017370858308565076
123,261590187.19508386,38409812.805461824,0.016497139117826413,0.007,0.017485169045647637
124,238366148.18017602,61633851.82036966,0.016497139117826413,0.007,0.016365092371239013
125,241165647.3586381,58834352.64190757,0.016497139117826413,0.007,0.016399003807877007
126,250891982.16965094,49108017.83089474,0.016497139117826413,0.007,0.016603231333407617
127,262671783.97059867,37328216.02994701,0.016497139117826413,0.007,0.017700759572643235
128,241559986.6431476,58440013.35739809,0.016497139117826413,0.007,0.015841541366587362
129,246885140.19749466,53114859.803051025,0.016497139117826413,0.007,0.017061154583614273
130,256762605.50980592,43237394.49073976,0.016497139117826413,0.007,0.01676179361802138
131,246974655.44720352,53025344.55334216,0.016497139117826413,0.007,0.015642589632059573
132,249047779.4985414,50952220.502004266,0.016497139117826413,0.007,0.01615855252576579
133,234760431.8208389,65239568.17970678,0.016497139117826413,0.007,0.0148613264166177
134,263046657.67845738,36953342.3220883,0.016497139117826413,0.007,0.015961311233683828
135,260838695.68410388,39161304.316441804,0.016497139117826413,0.007,0.016263176427259475
136,236484093.70211592,63515906.29842976,0.016497139117826413,0.007,0.016152798132116238
137,272595767.0458058,27404232.95473987,0.016497139117826413,0.007,0.016951671919789014
138,217143145.87432635,82856854.12621933,0.016497139117826413,0.007,0.014772729500585424
139,238702835.80274773,61297164.197797954,0.016497139117826413,0.007,0.015834080979982
140,263600173.0810227,36399826.91952297,0.016497139117826413,0.007,0.015905670291911044
141,234187422.9521492,65812577.04839647,0.016497139117826413,0.007,0.01559545994412293
142,258321291.04780862,41678708.95273706,0.016497139117826413,0.007,0.015802378662404373
143,239701926.51544362,60298073.48510206,0.016497139117826413,0.007,0.01696370168552025
144,233623110.65630284,66376889.34424284,0.016497139117826413,0.007,0.015743084901351307
145,258311245.4907356,41688754.50981009,0.016497139117826413,0.007,0.016296770353784365
146,267553061.21460286,32446938.785942823,0.016497139117826413,0.007,0.017592996049372138
147,268051813.72430098,31948186.2762447,0.016497139117826413,0.007,0.018079108276864934
148,244566917.17884457,55433082.82170111,0.016497139117826413,0.007,0.01771661370485431
149,258704796.6869188,41295203.313626885,0.016497139117826413,0.007,0.0181938773530155
150,230062211.48974654,69937788.51079914,0.016497139117826413,0.007,0.016382429700886
151,263560489.97557247,36439510.02497321,0.016497139117826413,0.007,0.01733757158702814
152,266191491.10935855,33808508.89118713,0.016497139117826413,0.007,0.016905386976797086
153,254932897.43465373,45067102.56589195,0.016497139117826413,0.007,0.01798722558548667
154,262031766.9157939,37968233.084751785,0.016497139117826413,0.007,0.016988278058444203
155,263480550.42659903,36519449.573946655,0.016497139117826413,0.007,0.015298364993101955
156,247713637.36240155,52286362.638144135,0.016497139117826413,0.007,0.015539600826632902
157,243927571.3226627,56072428.67788297,0.016497139117826413,0.007,0.0171782519344487
158,256795972.48491937,43204027.51562631,0.016497139117826413,0.007,0.014531286627136037
159,263673204.5085764,36326795.49196929,0.016497139117826413,0.007,0.015996429599802055
160,231348114.38058224,68651885.61996344,0.016497139117826413,0.007,0.01572142759719214
161,274595290.1641417,25404709.836403966,0.016497139117826413,0.007,0.017258760957464116
162,247856314.7775623,52143685.22298339,0.016497139117826413,0.007,0.01725798153783583
163,228336270.73426807,71663729.26627761,0.016497139117826413,0.007,0.014904158668002682
164,245836481.23555183,54163518.76499385,0.016497139117826413,0.007,0.017158923381091998
165,263662711.54109547,36337288.459450215,0.016497139117826413,0.007,0.016337093233764994
166,245429318.30572286,54570681.69482282,0.016497139117826413,0.007,0.01752958046871901
167,264445106.1575333,35554893.84301239,0.016497139117826413,0.007,0.016952038460210525
168,254825430.07894602,45174569.92159966,0.016497139117826413,0.007,0.018013251592745624
169,255944689.37664935,44055310.62389633,0.016497139117826413,0.007,0.01788629063377609
170,247860093.59771,52139906.40283567,0.016497139117826413,0.007,0.016510661723392033
171,257636751.991348,42363248.00919768,0.016497139117826413,0.007,0.016565263214701677
172,250906331.95636922,49093668.04417646,0.016497139117826413,0.007,0.015807372630991228
173,251005928.91768304,48994071.082862645,0.016497139117826413,0.007,0.016655009219858817
174,264302084.36506,35697915.63548568,0.016497139117826413,0.007,0.016416980625088954
175,256386453.48526475,43613546.51528093,0.016497139117826413,0.007,0.015857271201154297
176,253479594.5266937,46520405.47385198,0.016497139117826413,0.007,0.016376961456590133
177,252906270.2310891,47093729.769456595,0.016497139117826413,0.007,0.01629422640858995
178,241299697.39208767,58700302.60845801,0.016497139117826413,0.007,0.015758030941488595
179,270335780.15670764,29664219.843838036,0.016497139117826413,0.007,0.016410200908356178
180,261123160.88699308,38876839.1135526,0.016497139117826413,0.007,0.016847659726315644
181,246902146.60264134,53097853.39790434,0.016497139117826413,0.007,0.01724086997872107
182,240511509.9691464,59488490.03139928,0.016497139117826413,0.007,0.014597494730867544
183,236149514.8427465,63850485.157799184,0.016497139117826413,0.007,0.01534308522407364
184,243235271.73798424,56764728.26256144,0.016497139117826413,0.007,0.016941933019861393
185,263806052.0192653,36193947.98128039,0.016497139117826413,0.007,0.016614687515556933
186,237801054.23804814,62198945.762497544,0.016497139117826413,0.007,0.01467269572403159
187,247805396.82407814,52194603.17646754,0.016497139117826413,0.007,0.016740298766928532
188,278195659.3680031,24754180.048211873,0.016497139117826413,0.007,0.016829449935235656
189,254108622.3800644,45891377.62048128,0.016497139117826413,0.007,0.016939341829417434
190,240300670.14819947,59699329.85234621,0.016497139117826413,0.007,0.016082213467198743
191,257982818.9544746,42017181.04607108,0.016497139117826413,0.007,0.015417262525726377
192,256532877.48193192,43467122.518613756,0.016497139117826413,0.007,0.016902687867637916
193,273292743.73054546,26707256.27000022,0.016497139117826413,0.007,0.01736448053443397
194,253970984.34587717,46029015.65466851,0.016497139117826413,0.007,0.017152099364645366
195,250106763.9427323,49893236.057813376,0.016497139117826413,0.007,0.01647183855132407
196,232231474.47942948,67768525.5211162,0.016497139117826413,0.007,0.015875993514099716
197,241588984.46854305,58411015.53200263,0.016497139117826413,0.007,0.01699755813766035
198,238129990.17192584,61870009.82861984,0.016497139117826413,0.007,0.01594805112961572
199,259336358.70762298,40663641.292922705,0.016497139117826413,0.007,0.01787286174174856
200,273654560.0146455,26345439.985900164,0.016497139117826413,0.007,0.017839765163978557
201,238201278.00662395,61798721.99392173,0.016497139117826413,0.007,0.01594441779207897
202,245978041.8293108,54021958.171234876,0.016497139117826413,0.007,0.01699453848161857
203,247131202.30947682,52868797.69106886,0.016497139117826413,0.007,0.015615358929896262
204,251108602.97216606,48891397.02837962,0.016497139117826413,0.007,0.016487815322863014
205,243141872.03695288,56858127.9635928,0.016497139117826413,0.007,0.01676321461430408
206,239533282.5084132,60466717.492132485,0.016497139117826413,0.007,0.016011662378038263
207,267878352.39299423,32121647.607551455,0.016497139117826413,0.007,0.017107202182445273
208,275502567.68359697,24961340.947575748,0.016497139117826413,0.007,0.016619621838335596
209,251746413.50866133,48253586.49188435,0.016497139117826413,0.007,0.01635450006546855
210,253254468.13665223,46745531.86389345,0.016497139117826413,0.007,0.017140440091041556
211,252085345.59420252,47914654.40634316,0.016497139117826413,0.007,0.017258939526864997
212,258286894.75808182,41713105.24246386,0.016497139117826413,0.007,0.017281399601569276
213,262416347.35619256,37583652.64435312,0.016497139117826413,0.007,0.01644714384090379
214,260812409.64314786,39187590.357397825,0.016497139117826413,0.007,0.01682442152827713
215,246948460.81363094,53051539.18691474,0.016497139117826413,0.007,0.016554858402697183
216,228549611.06554127,71450388.93500441,0.016497139117826413,0.007,0.015395093398171713
217,260049429.5507759,39950570.449769795,0.016497139117826413,0.007,0.016840175981940923
218,248348959.095594,51651040.90495169,0.016497139117826413,0.007,0.015049803722469628
219,267212374.4162326,32787625.584313095,0.016497139117826413,0.007,0.015924361596704344
220,252898363.87215644,47101636.12838924,0.016497139117826413,0.007,0.016863476338370084
221,229180683.00707442,70819316.99347126,0.016497139117826413,0.007,0.01614946478726482
222,253342619.2137125,46657380.78683317,0.016497139117826413,0.007,0.01657951154930105
223,285569882.0000186,24186932.154188514,0.016497139117826413,0.007,0.01753984053049549
224,249179313.19827452,50820686.80227116,0.016497139117826413,0.007,0.016696442741782072
225,274480203.2083244,25519796.792221308,0.016497139117826413,0.007,0.01638945786397381
226,243728545.44970834,56271454.55083734,0.016497139117826413,0.007,0.016278854426838654
227,249552755.94003436,50447244.06051132,0.016497139117826413,0.007,0.01737878289432004
228,258466041.68334973,41533958.31719595,0.016497139117826413,0.007,0.017871411935171902
229,249329013.1591605,50670986.841385186,0.016497139117826413,0.007,0.016740051550291676
230,251999366.34729853,48000633.65324715,0.016497139117826413,0.007,0.015385955367671846
231,277783892.16024846,24785854.449448764,0.016497139117826413,0.007,0.01663615894204266
232,253950479.88015857,46049520.12038711,0.016497139117826413,0.007,0.016377235508113836
233,249222394.4491574,50777605.55138829,0.016497139117826413,0.007,0.014702846390916603
234,265129948.1916765,34870051.80886918,0.016497139117826413,0.007,0.01666935439160035
235,266505535.22150385,33494464.779041827,0.016497139117826413,0.007,0.016838167937413002
236,242774876.05773583,57225123.94280985,0.016497139117826413,0.007,0.016883257885008697
237,254508326.49564114,45491673.50490454,0.016497139117826413,0.007,0.016291417343989926
238,265090698.45199934,34909301.548546344,0.016497139117826413,0.007,0.017115443823206705
239,256954295.18324184,43045704.81730384,0.016497139117826413,0.007,0.01607563437842646
240,261663189.78141624,38336810.21912944,0.016497139117826413,0.007,0.016303806332657603
241,269264009.3368062,30735990.663739502,0.016497139117826413,0.007,0.015691047874901727
242,224865732.95407808,75134267.0464676,0.016497139117826413,0.007,0.01569235475040711
243,227287717.0791328,72712282.92141289,0.016497139117826413,0.007,0.015433249712640287
244,242837314.764813,57162685.235732675,0.016497139117826413,0.007,0.016766403139947275
245,257825041.35496154,42174958.645584136,0.016497139117826413,0.007,0.017353764992009416
246,242697420.95043704,57302579.05010864,0.016497139117826413,0.007,0.015784182682878848
247,248497470.12069342,51502529.879852265,0.016497139117826413,0.007,0.017929831633034396
248,254167597.15898386,45832402.841561824,0.016497139117826413,0.007,0.01725167777250944
249,246086297.75495178,53913702.245593905,0.016497139117826413,0.007,0.015718452890817337
250,263459512.10840288,36540487.8921428,0.016497139117826413,0.007,0.017711852984660957
251,263720110.50044262,36279889.50010306,0.016497139117826413,0.007,0.01680775121555419
252,241113935.41244766,58886064.58809802,0.016497139117826413,0.007,0.014797950624455969
253,271790282.9627414,28209717.037804306,0.016497139117826413,0.007,0.01720288567229152
254,247875198.9820677,52124801.01847798,0.016497139117826413,0.007,0.01610774765265235
255,238576685.6791454,61423314.321400285,0.016497139117826413,0.007,0.01536203625055226
256,264280837.12989327,35719162.87065241,0.016497139117826413,0.007,0.016533919541125642
257,235795401.33494893,64204598.66559675,0.016497139117826413,0.007,0.015083378944425855
258,271003014.03895867,28996985.96158701,0.016497139117826413,0.007,0.017025100899914256
259,258141605.13900515,41858394.861540526,0.016497139117826413,0.007,0.01641892579734417
260,276587990.7594102,24877846.864390433,0.016497139117826413,0.007,0.017055691123168615
261,238686367.7920283,61313632.20851737,0.016497139117826413,0.007,0.015801473987776923
262,249085901.5484495,50914098.452096194,0.016497139117826413,0.007,0.017441392355434973
263,247301433.5896595,52698566.41088617,0.016497139117826413,0.007,0.016498984339445882
264,240481608.75670105,59518391.24384463,0.016497139117826413,0.007,0.01603265703571107
265,236332820.39486262,63667179.60568306,0.016497139117826413,0.007,0.016317979067130804
266,244956420.6275059,55043579.37303978,0.016497139117826413,0.007,0.01653733515622244
267,265045665.45443916,34954334.54610652,0.016497139117826413,0.007,0.017130447164851667
268,259195324.93739367,40804675.063152015,0.016497139117826413,0.007,0.016427922696236167
269,236719318.74970523,63280681.250840455,0.016497139117826413,0.007,0.01617521432255604
270,270836723.86976755,29163276.130778134,0.016497139117826413,0.007,0.01649653466640622
271,241399087.35613152,58600912.64441416,0.016497139117826413,0.007,0.016809064885487047
272,244547827.96946293,55452172.03108275,0.016497139117826413,0.007,0.016761728096360735
273,267747364.96081853,32252635.03972715,0.016497139117826413,0.007,0.01729380139055702
274,224008771.36634713,75991228.63419855,0.016497139117826413,0.007,0.015231076977856969
275,259515716.388571,40484283.61197469,0.016497139117826413,0.007,0.01572135228986028
276,244079199.89191195,55920800.10863373,0.016497139117826413,0.007,0.016401294336973928
277,247745508.5220842,52254491.478461474,0.016497139117826413,0.007,0.01739058470292472
278,254964749.29192367,45035250.70862201,0.016497139117826413,0.007,0.016263604299163587
279,249896692.2092981,50103307.79124758,0.016497139117826413,0.007,0.016330269611847383
280,263817997.25737903,36182002.743166655,0.016497139117826413,0.007,0.017354319933775113
281,266906784.35840875,33093215.64213693,0.016497139117826413,0.007,0.018454287754326996
282,233090281.97220308,66909718.028342605,0.016497139117826413,0.007,0.017594476401951758
283,223941176.17496407,76058823.82558161,0.016497139117826413,0.007,0.01421599054202544
284,227743434.71790496,72256565.28264073,0.016497139117826413,0.007,0.014752672852525748
285,245840373.48148048,54159626.5190652,0.016497139117826413,0.007,0.017024162601128615
286,253173279.3417515,46826720.658794194,0.016497139117826413,0.007,0.017237185441772832
287,224339993.20180404,75660006.79874164,0.016497139117826413,0.007,0.013988011359945787
288,256742137.36876452,43257862.63178116,0.016497139117826413,0.007,0.01554452047736015
289,257006384.0059176,42993615.99462807,0.016497139117826413,0.007,0.017095366264565225
290,254484652.414242,45515347.58630368,0.016497139117826413,0.007,0.017638751891590282
291,265225186.1349728,34774813.86557287,0.016497139117826413,0.007,0.01604803717768525
292,256441042.685745,43558957.31480068,0.016497139117826413,0.007,0.016703152475947718
293,254704305.92107144,45295694.07947424,0.016497139117826413,0.007,0.016036448047306
294,261535108.65456906,38464891.34597662,0.016497139117826413,0.007,0.01649170033486395
295,249551127.6584729,50448872.342072785,0.016497139117826413,0.007,0.016953672337561194
296,237721868.6614548,62278131.339090884,0.016497139117826413,0.007,0.015574913335879969
297,260325983.10248786,39674016.89805782,0.016497139117826413,0.007,0.01630746698442455
298,258250931.12331954,41749068.877226144,0.016497139117826413,0.007,0.01677534804442275
299,240765205.84153414,59234794.15901154,0.016497139117826413,0.007,0.015701400431154942
300,245603254.1186272,54396745.88191849,0.016497139117826413,0.007,0.016472937743754034
301,259073139.735063,40926860.265482694,0.016497139117826413,0.007,0.01742007225329272
302,257797671.43017435,42202328.57037133,0.016497139117826413,0.007,0.01802735811467825
303,257025499.07307583,42974500.92746985,0.016497139117826413,0.007,0.01689240579186194
304,246481448.64382255,53518551.35672313,0.016497139117826413,0.007,0.016230522793557287
305,256107140.50162697,43892859.49891871,0.016497139117826413,0.007,0.016027156811095584
306,236189703.43808603,63810296.56245965,0.016497139117826413,0.007,0.01508783038468793
307,263123356.32094193,36876643.679603755,0.016497139117826413,0.007,0.01676626668141775
308,247177713.59160253,52822286.40894315,0.016497139117826413,0.007,0.018177164309114435
309,263549787.80398977,36450212.19655591,0.016497139117826413,0.007,0.01695385202546304
310,252948934.10043943,47051065.90010625,0.016497139117826413,0.007,0.0175019982585477
311,265670638.8184185,34329361.18212718,0.016497139117826413,0.007,0.016301579616093072
312,249707995.4797487,50292004.520796984,0.016497139117826413,0.007,0.016655383164679207
313,247178808.7863209,52821191.214224786,0.016497139117826413,0.007,0.016020216977345327
314,285344138.51416874,24204297.03720039,0.016497139117826413,0.007,0.019000752089426646
315,227088330.92854768,72911669.071998,0.016497139117826413,0.007,0.016064923897202772
316,280606717.07294756,24568714.070886552,0.016497139117826413,0.007,0.017893944182014784
317,265761363.71488506,34238636.285660625,0.016497139117826413,0.007,0.01592307999209489
318,250158811.78523156,49841188.21531412,0.016497139117826413,0.007,0.015902603526309792
319,232515848.24203435,67484151.75851133,0.016497139117826413,0.007,0.014733955621050496
320,245876377.0991957,54123622.90134999,0.016497139117826413,0.007,0.015735701307477482
321,233937983.01387244,66062016.986673236,0.016497139117826413,0.007,0.016429503260554354
322,244958676.47480455,55041323.52574113,0.016497139117826413,0.007,0.017185801000566086
323,267362202.40653354,32637797.59401214,0.016497139117826413,0.007,0.01735353481891897
324,258001951.1828176,41998048.81772807,0.016497139117826413,0.007,0.015204494306078817
325,255739175.16554558,44260824.8350001,0.016497139117826413,0.007,0.01726927497454545
326,221968717.86039683,78031282.14014885,0.016497139117826413,0.007,0.016132087507366267
327,266173633.72395322,33826366.27659246,0.016497139117826413,0.007,0.01655729527187882
328,260429556.62364712,39570443.37689856,0.016497139117826413,0.007,0.016460458919555967
329,252095091.70510784,47904908.29543784,0.016497139117826413,0.007,0.016595353563741765
330,263097734.84429613,36902265.15624955,0.016497139117826413,0.007,0.01664180368186794
331,221679607.04307458,78320392.9574711,0.016497139117826413,0.007,0.013941016726241175
332,256231036.99819967,43768963.00234601,0.016497139117826413,0.007,0.017658529109014658
333,251071467.21938956,48928532.78115612,0.016497139117826413,0.007,0.01597625148382373
334,243449154.15550447,56550845.845041215,0.016497139117826413,0.007,0.015186772689662068
335,259893159.35327876,40106840.647266924,0.016497139117826413,0.007,0.0171742486934657
336,247935298.8464464,52064701.154099286,0.016497139117826413,0.007,0.016307697512136596
337,264224555.24555743,35775444.75498825,0.016497139117826413,0.007,0.015142661044092256
338,252071245.23168418,47928754.7688615,0.016497139117826413,0.007,0.01604901080576746
339,263972494.25156808,36027505.7489776,0.016497139117826413,0.007,0.01650033641717656
340,245970520.37148738,54029479.6290583,0.016497139117826413,0.007,0.017120974412403827
341,272001576.0581106,27998423.942435086,0.016497139117826413,0.007,0.01635079045302342
342,251252204.69495595,48747795.305589736,0.016497139117826413,0.007,0.015224718825059425
343,251464272.99828672,48535727.00225896,0.016497139117826413,0.007,0.01763841713963726
344,234877759.90297037,65122240.09757531,0.016497139117826413,0.007,0.015203463052435319
345,233067130.38315898,66932869.6173867,0.016497139117826413,0.007,0.015232450790720229
346,261790147.7209955,38209852.279550195,0.016497139117826413,0.007,0.0177131738853162
347,253545772.75471875,46454227.24582693,0.016497139117826413,0.007,0.018347980124634213
348,241918389.21340108,58081610.7871446,0.016497139117826413,0.007,0.017755391904130554
349,253229388.18410695,46770611.816438735,0.016497139117826413,0.007,0.016247663881038404
350,242374050.8112412,57625949.18930447,0.016497139117826413,0.007,0.01707666612801696
351,249995332.9329218,50004667.06762388,0.016497139117826413,0.007,0.01644893240113809
352,267692961.2261671,32307038.774378568,0.016497139117826413,0.007,0.017622873511963986
353,264387251.60541382,35612748.395131856,0.016497139117826413,0.007,0.01887638792073522
354,223761415.9522414,76238584.04830429,0.016497139117826413,0.007,0.015622865815511932
355,258011841.87483364,41988158.12571204,0.016497139117826413,0.007,0.016035363901738327
356,255871871.89726225,44128128.103283435,0.016497139117826413,0.007,0.017063839444809787
357,249178853.05972385,50821146.94082183,0.016497139117826413,0.007,0.01674975413095043
358,259252893.33460265,40747106.66594303,0.016497139117826413,0.007,0.01574939520674092
359,257894485.54777685,42105514.45276883,0.016497139117826413,0.007,0.015991569384921335
360,247249397.78612643,52750602.214419246,0.016497139117826413,0.007,0.016816562410985083
361,250221387.14710593,49778612.85343975,0.016497139117826413,0.007,0.016749390195416363
362,230092088.61477223,69907911.38577345,0.016497139117826413,0.007,0.015558008926854964
363,252768496.73320743,47231503.267338246,0.016497139117826413,0.007,0.01734106235219731
364,248572520.33438218,51427479.666163504,0.016497139117826413,0.007,0.015368638317244625
365,233116429.1909955,66883570.809550166,0.016497139117826413,0.007,0.015918630181471168
366,245730238.41532984,54269761.58521584,0.016497139117826413,0.007,0.016303553305700776
367,251100737.09407818,48899262.9064675,0.016497139117826413,0.007,0.016416925202194777
368,248423230.8269146,51576769.17363107,0.016497139117826413,0.007,0.015084661216204
369,255454519.0639433,44545480.936602384,0.016497139117826413,0.007,0.015729293751664486
370,247409111.2230509,52590888.77749479,0.016497139117826413,0.007,0.016579478056422767
371,247982053.84186584,52017946.15867984,0.016497139117826413,0.007,0.0170896802277595
372,235387190.35789296,64612809.64265272,0.016497139117826413,0.007,0.015811129500568864
373,248779599.0274825,51220400.97306317,0.016497139117826413,0.007,0.015867848703148123
374,262952128.18094173,37047871.81960395,0.016497139117826413,0.007,0.018167960685093684
375,240419333.90838176,59580666.09216392,0.016497139117826413,0.007,0.014771389773328402
376,258801695.64138442,41198304.35916126,0.016497139117826413,0.007,0.015533414050859668
377,236562796.1958076,63437203.804738075,0.016497139117826413,0.007,0.017085089741411742
378,258770155.7486589,41229844.251886785,0.016497139117826413,0.007,0.015483977520771042
379,260179892.91222703,39820107.088318646,0.016497139117826413,0.007,0.016838297332607895
380,253262806.43792593,46737193.562619746,0.016497139117826413,0.007,0.01651300309036987
381,251418268.42771822,48581731.57282746,0.016497139117826413,0.007,0.01697656507084836
382,263134427.38255474,36865572.61799094,0.016497139117826413,0.007,0.017430937916547744
383,265942422.55046502,34057577.45008066,0.016497139117826413,0.007,0.016017909594527813
384,235838028.5077932,64161971.49275249,0.016497139117826413,0.007,0.017032354524986047
385,236485645.84283477,63514354.15771091,0.016497139117826413,0.007,0.016375229997534494
386,252470508.68017626,47529491.32036942,0.016497139117826413,0.007,0.01720786898491027
387,241318258.4073397,58681741.59320599,0.016497139117826413,0.007,0.01619629590214275
388,271354757.30587524,28645242.69467044,0.016497139117826413,0.007,0.017036384006847996
389,260852820.0534558,39147179.94708988,0.016497139117826413,0.007,0.016660124482872962
390,233405517.99491593,66594482.00562975,0.016497139117826413,0.007,0.01613022365480297
391,260652733.1053499,39347266.89519578,0.016497139117826413,0.007,0.01803553913858464
392,251653181.8312373,48346818.169308394,0.016497139117826413,0.007,0.016456143872419678
393,259037325.63874036,40962674.36180532,0.016497139117826413,0.007,0.015709045283081608
394,254943955.9409653,45056044.059580386,0.016497139117826413,0.007,0.01693692635472947
395,250806243.26467368,49193756.735872,0.016497139117826413,0.007,0.016534870152384085
396,253899220.49059093,46100779.50995475,0.016497139117826413,0.007,0.016538201153238046
397,268108788.65601838,31891211.344527304,0.016497139117826413,0.007,0.016717577404513496
398,266527935.55669355,33472064.443852127,0.016497139117826413,0.007,0.016014977633743942
399,255196042.12666786,44803957.87387782,0.016497139117826413,0.007,0.016111898535924297
400,242908377.2785859,57091622.72195977,0.016497139117826413,0.007,0.01515381426104366
401,231690794.80384338,68309205.1967023,0.016497139117826413,0.007,0.015764293210354326
402,255910889.77303153,44089110.22751415,0.016497139117826413,0.007,0.017296580780233013
403,250816185.39840722,49183814.60213846,0.016497139117826413,0.007,0.016315650189351785
404,257004148.00187784,42995851.998667836,0.016497139117826413,0.007,0.016698232052950828
405,268761948.1196987,31238051.880846977,0.016497139117826413,0.007,0.01664621119704612
406,266316643.510674,33683356.48987168,0.016497139117826413,0.007,0.016682202775826615
407,262063377.271814,37936622.72873169,0.016497139117826413,0.007,0.016127495219509295
408,269081758.74450046,30918241.256045222,0.016497139117826413,0.007,0.015838028945583952
409,263312252.62525117,36687747.37529451,0.016497139117826413,0.007,0.01720036681886697
410,268128131.17340308,31871868.827142596,0.016497139117826413,0.007,0.016777733118866375
411,256436334.8233272,43563665.17721847,0.016497139117826413,0.007,0.01738247236765378
412,229176162.30449015,70823837.69605553,0.016497139117826413,0.007,0.015341175891382024
413,269815943.0340254,30184056.96652031,0.016497139117826413,0.007,0.01770932682468049
414,272409877.29924756,27590122.701298118,0.016497139117826413,0.007,0.016945213340980248
415,227765979.32032114,72234020.68022454,0.016497139117826413,0.007,0.015884731102525532
416,253035191.56352654,46964808.43701914,0.016497139117826413,0.007,0.015966707563879672
417,244275215.6658166,55724784.334729075,0.016497139117826413,0.007,0.016764607012431154
418,251684133.2103257,48315866.79021999,0.016497139117826413,0.007,0.01687255066410656
419,270614159.18113464,29385840.81941104,0.016497139117826413,0.007,0.015593368628942656
420,248434456.41685605,51565543.58368963,0.016497139117826413,0.007,0.016440194737808275
421,263897463.94568306,36102536.05486262,0.016497139117826413,0.007,0.01705102126335044
422,246416739.35486197,53583260.645683706,0.016497139117826413,0.007,0.015497133717604293
423,275433690.55952126,24966639.188232362,0.016497139117826413,0.007,0.017718937671091423
424,263076584.05832797,36923415.94221771,0.016497139117826413,0.007,0.01726649125037919
425,230858374.69646922,69141625.30407646,0.016497139117826413,0.007,0.01594173306450923
426,253652996.00743356,46347003.99311212,0.016497139117826413,0.007,0.016484064727961576
427,256292588.74993163,43707411.25061405,0.016497139117826413,0.007,0.01631891167741922
428,266343853.25714198,33656146.7434037,0.016497139117826413,0.007,0.016707394325790204
429,250768341.42687201,49231658.573673666,0.016497139117826413,0.007,0.017764252126203983
430,240746021.65559775,59253978.344947934,0.016497139117826413,0.007,0.01572240213805911
431,244887951.92612797,55112048.07441771,0.016497139117826413,0.007,0.01593625166396243
432,254395384.18797013,45604615.81257555,0.016497139117826413,0.007,0.015840271797881188
433,259252085.63769108,40747914.3628546,0.016497139117826413,0.007,0.017565326167071234
434,261119300.02526188,38880699.9752838,0.016497139117826413,0.007,0.017353881208485605
435,258772884.05202723,41227115.948518455,0.016497139117826413,0.007,0.016503061695495536
436,237268034.78432128,62731965.2162244,0.016497139117826413,0.007,0.017418103250465045
437,252344695.147429,47655304.85311669,0.016497139117826413,0.007,0.017915964713555704
438,267152053.70165768,32847946.298887998,0.016497139117826413,0.007,0.01778586800450246
439,264845819.80651176,35154180.19403392,0.016497139117826413,0.007,0.016761148796763055
440,267767542.70499602,32232457.29554966,0.016497139117826413,0.007,0.017089092319817097
441,260789161.83517444,39210838.16537124,0.016497139117826413,0.007,0.017310770858355258
442,267887306.65634367,32112693.34420201,0.016497139117826413,0.007,0.017103758177769594
443,272236234.60310346,27763765.39744222,0.016497139117826413,0.007,0.01711143666200433
444,251746340.97624984,48253659.02429584,0.016497139117826413,0.007,0.015610985312523414
445,261051181.92066166,38948818.07988402,0.016497139117826413,0.007,0.01666088800665865
446,265624719.29872766,34375280.70181802,0.016497139117826413,0.007,0.016576076464618433
447,279030273.1279435,24689978.989875138,0.016497139117826413,0.007,0.01789661035980578
448,233904585.44903183,66095414.55151385,0.016497139117826413,0.007,0.016062210474512503
449,266559683.80668804,33440316.19385764,0.016497139117826413,0.007,0.016915194394461548
450,242316064.12910482,57683935.87144086,0.016497139117826413,0.007,0.014663130643606493
451,227475469.25261986,72524530.74792582,0.016497139117826413,0.007,0.01622256485702259
452,245822037.14241582,54177962.85812986,0.016497139117826413,0.007,0.01660458568351382
453,259618300.09752512,40381699.90302056,0.016497139117826413,0.007,0.016343004440862022
454,252606340.2240385,47393659.77650717,0.016497139117826413,0.007,0.016871007169143942
455,265345858.6339023,34654141.36664337,0.016497139117826413,0.007,0.01684621285242472
456,247286181.44638598,52713818.5541597,0.016497139117826413,0.007,0.015323734291089516
457,276520314.15186816,24883052.757967412,0.016497139117826413,0.007,0.01657978190177346
458,261332364.54124844,38667635.45929724,0.016497139117826413,0.007,0.016683930831632773
459,237522403.57923523,62477596.421310455,0.016497139117826413,0.007,0.016745072147632028
460,264988633.065015,35011366.93553069,0.016497139117826413,0.007,0.015988057623810947
